SMILES,SR-ARE,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.0,8.865030470521543,-0.7557868401990424,8.865030470521543,0.0853609221466369,0.8326619538355065,240.698,227.594,240.089022096,86,0,0.2295436883079249,-0.3543182605196529,0.3543182605196529,0.2295436883079249,1.3125,1.9375,2.5,35.49570134712366,10.105757533074597,2.177666573289341,-2.169641379586756,2.1334255473650794,-2.2943498804795914,6.279556138723931,0.7149894182015772,2.929790651983936,410.95050427088734,12.181798275874712,9.373925636195608,10.129854582214062,7.464656936460174,4.8148899925342885,5.192854465543516,3.6437881278355295,3.981849829726937,1.6468246975903504,1.8158555485360537,0.9506189199374344,1.110727240012131,-1.61,2683.077453993092,12.45949270326616,4.944116984616554,3.513153981982904,99.0755700242826,10.633577208012662,5.538925252383345,0.0,17.180264882017248,0.0,0.0,0.0,0.0,20.213827117580117,0.0,0.0,32.372151489304386,6.544756405912575,6.069221312792274,0.0,23.497618452205504,5.261891554738487,14.951935562841626,0.0,26.310136851455216,17.178333613925236,5.283586320044258,6.069221312792274,10.633577208012662,11.896678561972989,0.0,11.600939890232516,27.035617221137542,0.0,11.33111286753076,20.771211599071872,0.0,5.283586320044258,0.0,86.52,5.538925252383345,0.0,0.0,11.231925601030753,12.49309568689907,0.0,0.0,13.847474399381248,6.923737199690624,31.65473408364656,16.862831444971,0.0,5.732648494583017,11.855278880070546,14.733121693121694,-0.7557868401990424,0.6678146258503406,2.0857046800201564,0.0,6.042329577664399,0.0,0.5555555555555556,16,2,6,0,0,0,0,1,1,6,2,7,4,0,0,0,1,1.6708799999999997,62.31540000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.0,12.726099440237288,-4.677517268355775,12.726099440237288,0.3918085824864932,0.4693877017079273,449.8560000000001,430.7040000000003,449.100555808,162,0,0.4261222976920462,-0.457370815414609,0.457370815414609,0.4261222976920462,1.1612903225806452,1.8064516129032255,2.419354838709677,35.49570633549495,10.086321900318918,2.6213427465043275,-2.1335349746775463,2.60399413018918,-2.143992380193421,6.299408647949317,-0.149129520521484,1.7229707400890295,1028.3524836641895,22.81119030894212,16.689369858393594,17.445298804412047,14.535060499380457,9.412502866896098,9.790467339905325,7.770815411233897,8.178015537974503,5.25231797276308,5.5925918447185365,3.4151861036965747,3.550919479276776,-2.979999999999999,7055026.6781695,22.69956028426085,8.637870732846533,5.20242142387965,182.3884910743968,9.473725907600098,22.60053133147368,0.0,6.103966387748303,0.0,12.145603805395323,4.794537184071822,0.0,18.433136697762947,0.0,61.85626973875569,35.59836478940461,5.563451491696996,5.917906046161393,27.43950823469638,17.570245178184365,5.261891554738487,0.0,17.250802561719567,26.127739304573023,0.0,71.26906156679897,17.568244979360085,4.736862953800049,13.17124514302446,11.49902366656781,11.600939890232516,12.145603805395323,9.53140013787187,28.581915429250326,25.514892278826544,65.70561007510197,0.0,0.0,59.32000000000001,40.53265910697679,23.227673881834768,0.0,0.0,17.062475158264807,6.076020106833881,0.0,50.2456768101509,24.268322518177104,0.0,21.074665797832616,49.24236891077108,5.319767599410935,12.622933402559571,8.234865403724012,-0.3713385760331051,-1.2696167390431612,17.438805639358506,-5.0716340749281645,3.298292878624769,0.0,0.3043478260869565,31,0,4,1,0,1,2,0,2,4,0,8,6,1,0,1,3,6.543980000000005,108.156,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1nc(N)nc(NC2CC2)n1,0.0,5.373337112622827,0.1580092592592594,5.373337112622827,0.1580092592592594,0.5525575425662069,166.188,156.108,166.09669431999998,64,0,0.2290010290220213,-0.3675906642178748,0.3675906642178748,0.2290010290220213,1.0833333333333333,1.6666666666666667,2.1666666666666665,15.22660166930247,10.6674368595451,2.216024642636393,-2.0193608907674894,2.224372329172471,-2.0983124822649906,5.380420333072522,1.019943974846022,2.1770477836157407,273.83982642577905,8.55204176387779,6.487905156441848,6.487905156441848,5.737183443017882,3.774162771212039,3.774162771212039,2.794026035414978,2.794026035414978,1.5805761479172886,1.5805761479172886,0.8841644241272912,0.8841644241272912,-1.59,1077.7514454224906,7.08041457706196,2.4715218422202843,1.5234733779796714,69.40898582963057,16.784123558330702,0.0,0.0,17.845017842959482,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,12.84164324585202,6.041840829147961,0.0,0.0,17.845017842959482,0.0,14.951935562841626,0.0,18.88348407499998,16.784123558330702,0.0,0.0,16.784123558330702,17.845017842959482,0.0,0.0,20.993776391989584,0.0,0.0,12.84164324585202,0.0,0.0,0.0,102.74,0.0,0.0,0.0,11.896678561972989,11.990180110134457,12.84164324585202,0.0,0.0,0.0,20.26872416684796,11.46733495432437,0.0,0.0,11.412520786092214,3.075277777777778,10.746674225245654,0.7905555555555563,0.4918518518518516,2.31645313681028,0.0,0.0,0.5,12,5,6,1,0,1,0,1,1,6,3,6,2,1,0,1,2,-0.3897000000000006,45.2965,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0,12.611418379883837,-1.0284014655244815,12.611418379883837,0.1138044974192857,0.5280467981025629,416.30400000000014,397.1520000000002,415.074198828,144,0,0.3112852422470833,-0.457370815414609,0.457370815414609,0.3112852422470833,1.1428571428571428,1.8214285714285716,2.4642857142857144,35.53908973147814,10.088916017801996,2.615221576572629,-2.1332963726366647,2.5999296786815216,-2.142236552879299,6.55440165989935,-0.1490798940492171,1.7214814947399866,930.2980937199306,20.31119030894212,15.43344091237514,16.945298804412047,13.323735633975271,8.78453839388687,9.540467339905325,7.214765173188116,8.222629525088674,4.961172443444765,5.213148758784251,3.2987824841352333,3.5702492352956363,-2.479999999999999,2171247.0323573537,20.25931432531098,8.261449020580429,4.493889413988657,173.83020897810317,9.473725907600098,22.05971315351801,0.0,6.103966387748303,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,67.38118952215433,41.67438489623849,5.563451491696996,5.917906046161393,14.26826309167192,29.17118506841688,5.261891554738487,0.0,17.250802561719567,19.95144078712955,0.0,70.7282433888433,17.568244979360085,4.736862953800049,0.0,11.49902366656781,23.20187978046503,5.969305287951849,9.53140013787187,28.581915429250326,25.514892278826544,65.1647918971463,0.0,0.0,59.32000000000001,12.073271675700152,10.056428738810308,0.0,21.74227073587749,17.062475158264807,0.0,0.0,30.34148838068032,50.24853105448157,0.0,32.67560568806513,11.397899512505775,11.4620660630194,12.611418379883837,9.530405787327686,0.2313946201260162,0.2892627430591384,18.29388163274635,0.6151906779955121,3.874036138891839,0.0,0.2727272727272727,28,0,4,1,0,1,2,0,2,4,0,6,6,1,0,1,3,6.177980000000004,107.954,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)NC(=O)Cc1ccccc1,0.0,11.01092970521542,-0.8185822940287222,11.01092970521542,0.1704166666666664,0.6885995439708613,178.191,168.11099999999996,178.07422756,68,0,0.3183262049567879,-0.3513012987941055,0.3513012987941055,0.3183262049567879,1.2307692307692308,1.8461538461538465,2.3846153846153846,16.175570036548294,10.142130751988969,2.0349825383859748,-1.994167579920309,1.9807830269078956,-2.3541000242557626,5.939107636502969,-0.1188243703540413,2.5044549868496246,308.6505572752991,9.681798275874712,6.98770497725203,6.98770497725203,6.181540550352056,3.8147138087681833,3.8147138087681833,2.574802360271266,2.574802360271266,1.4701251425194295,1.4701251425194295,0.9628628251620144,0.9628628251620144,-1.8399999999999996,790.2002544371887,9.249605734767025,4.25165629289157,3.3740189600689456,75.73902654339508,5.733667477162185,0.0,0.0,5.907179729351506,0.0,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,0.0,6.4208216229260096,9.589074368143644,11.938294241689578,0.0,5.316788604006331,5.733667477162185,6.4208216229260096,0.0,35.89528683400505,0.0,11.050456081168516,4.794537184071822,0.0,0.0,11.938294241689578,11.21535880699783,0.0,5.563451491696996,30.33183534230805,0.0,0.0,72.19,11.938294241689578,9.589074368143644,0.0,6.4208216229260096,0.0,5.563451491696996,0.0,12.13273413692322,23.51588980939116,0.0,5.733667477162185,0.0,0.0,21.30113788107836,1.9911763038548755,5.62451845553036,-0.3900925925925917,8.302843285462334,0.1704166666666664,0.0,0.0,0.1111111111111111,13,3,4,0,0,0,1,0,1,2,2,4,2,0,0,0,1,0.4239999999999995,47.87210000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.0,13.083237040186445,-0.934767686267956,13.083237040186445,0.0081652599311321,0.6358209968803862,368.47400000000016,336.2180000000001,368.231122124,148,0,0.3259401545385408,-0.4797118379349922,0.4797118379349922,0.3259401545385408,1.2307692307692308,1.9230769230769231,2.5384615384615383,16.533932457638404,9.844499424878611,2.48050824898724,-2.349459089071154,2.3966775578523887,-2.5528300683087264,5.881763711917789,-0.1515508653662002,2.103958546883928,524.0588693990485,19.267220234572108,16.071025948295883,16.071025948295883,12.400284565365464,9.878297380706256,9.878297380706256,7.428793602184389,7.428793602184389,5.597662180237368,5.597662180237368,4.394949068640121,4.394949068640121,-1.63,612196.7108202658,20.679118386469145,9.34803997627888,4.552691881325909,154.99858791555567,14.743300079491233,12.08368165829592,0.0,5.907179729351506,0.0,11.9386105759037,14.905862972149976,4.794537184071822,0.0,0.0,26.186202068468653,45.448666937246685,6.041840829147961,12.64872279366088,24.22700190085622,17.845790305255207,0.0,10.216698334856808,5.917906046161393,89.88432627614579,6.606881964512918,0.0,0.0,5.316788604006331,0.0,0.0,0.0,58.62647271205114,19.120474506015515,5.917906046161393,65.71696295955395,0.0,0.0,0.0,95.94,24.09482777539573,19.49013894705617,0.0,23.83623189261271,19.448525210364934,32.10410811463005,0.0,18.74738413023173,6.923737199690624,5.316788604006331,4.736862953800049,5.087464142299099,0.0,38.48605751564986,12.672684368334622,0.0,-1.2445395530929435,-1.9247189678340484,5.873802838196951,5.715916323113119,0.0,0.8421052631578947,26,2,7,1,1,2,0,0,0,5,2,7,8,1,1,2,2,1.940599999999999,96.55950000000006,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,0.0,11.049958506550768,-3.199176705404384,11.049958506550768,0.2325000000000003,0.4182654943468656,222.266,208.154,222.067427928,82,0,0.4325864212304407,-0.3226582044751362,0.4325864212304407,0.3226582044751362,1.5,2.0,2.357142857142857,32.22782840533926,10.322882624679735,2.1825088057334217,-2.06793696027362,2.007485459073796,-2.252106165462835,7.915938520511362,0.152518861902455,4.473265368176582,333.5989576594263,11.35337115112852,8.5658053170089,9.382301897936626,6.285910928075161,3.907738562026048,5.862306330411473,2.8331686320094804,5.199329543601432,1.7072296208851676,3.332798186995803,0.5431302326325762,1.2057912829704942,-1.11,687.4153531418377,12.89,4.94286005887011,4.21864196543179,83.22859259449255,5.316788604006331,0.0,9.837253136417502,0.0,0.0,6.093240070938415,4.8375885837366335,13.212334168400758,0.0,0.0,5.15571272675054,13.847474399381248,13.303441166188597,10.961623032752875,18.04992275213739,21.64217821012662,0.0,5.316788604006331,5.15571272675054,19.097412429363423,13.303441166188597,0.0,0.0,5.316788604006331,4.794537184071822,0.0,0.0,38.776101254208825,14.674841720154134,0.0,13.847474399381248,5.15571272675054,0.0,0.0,84.82999999999998,21.18043123733809,13.212334168400758,0.0,5.711685002770702,0.0,6.255769183511404,20.89514638205844,0.0,0.0,15.310089914493505,0.0,22.099917013101532,0.0,14.94139880952381,4.809779620181407,0.2325000000000003,0.0,0.0,0.362393943688587,2.954398620559335,-1.81705467372134,0.7142857142857143,14,1,6,0,0,0,0,0,0,5,1,7,3,0,0,0,0,0.1513999999999999,52.95550000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CC(=O)CC(C)=O,0.0,10.033333333333331,-0.0624999999999997,10.033333333333331,0.0624999999999995,0.4748220028701909,100.117,92.05299999999998,100.052429496,40,0,0.1366720688163241,-0.2995372651428887,0.2995372651428887,0.1366720688163241,1.1428571428571428,1.4285714285714286,1.4285714285714286,16.1474706125509,10.235939118755097,1.943015855029274,-1.8112933115385117,1.7982636963443523,-1.970244924187619,5.960965661422772,-0.1241256526396478,3.318019590380522,82.25327665163482,5.861807319565799,4.523603362114274,4.523603362114274,3.125897657686229,2.1153550716504106,2.1153550716504106,1.5808069015418604,1.5808069015418604,0.4978909578906801,0.4978909578906801,0.3505770451434827,0.3505770451434827,-0.66,19.093583929800843,6.339999999999999,2.5023162734229616,5.34,42.52206368550351,0.0,11.566489892729878,0.0,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,6.4208216229260096,9.589074368143644,11.566489892729878,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,20.268296022307258,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,17.987311515655886,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,20.066666666666663,0.0,0.0,-0.1249999999999993,0.0,0.0833333333333332,2.808333333333333,0.0,0.6,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.5545,25.97899999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cccc(Cl)c1,0.0,10.100061728395062,-0.4802777777777773,10.100061728395062,0.0208333333333339,0.4636021031419894,157.55599999999998,153.52399999999997,156.993056048,52,0,0.2704139797948704,-0.2583088885799244,0.2704139797948704,0.2583088885799244,1.5,2.2,2.6,35.49569083983714,10.315151360182975,2.0211859797124188,-1.886404015403256,2.1565636409345434,-1.851803760327144,6.302872406951614,-0.3844279518845803,3.069899265759275,261.67965837655686,7.560477932315068,4.951075726195414,5.707004672213869,4.698377302757662,2.599104610970622,2.977069083979849,1.736980888762151,2.173416669234136,1.019019229884962,1.2541163326727007,0.5896890279854824,0.7742174072131112,-1.09,178.1927874229037,7.022233445566778,2.6626191750189108,1.4481065722834785,62.38764506887844,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,17.667306958694127,6.06636706846161,17.155367450664546,4.923311048817671,4.923311048817671,17.28832616491608,0.0,0.0,0.0,0.0,0.0,39.40241985635333,0.0,0.0,5.687386274683562,0.0,11.600939890232516,4.923311048817671,0.0,10.114318268765572,0.0,24.26546827384644,5.022633313741326,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.022633313741326,0.0,12.13273413692322,12.13273413692322,0.0,0.0,11.600939890232516,0.0,5.484475308641975,9.619783950617284,10.48358024691358,0.0208333333333339,0.0,5.835771604938272,0.0,0.0,0.0,0.0,10,0,3,0,0,0,1,0,1,2,0,4,1,0,0,0,1,2.2482000000000006,38.106400000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(Nc2ccccc2)cc1,0.0,3.303888888888889,1.1191666666666669,3.303888888888889,1.1191666666666669,0.7258030102508874,169.227,158.13899999999998,169.089149352,64,0,0.0383701366953933,-0.3555271921456535,0.3555271921456535,0.0383701366953933,0.5384615384615384,0.9230769230769232,1.3076923076923077,14.865982160427452,10.255138394991452,1.8936497429581571,-2.040031026598111,2.1385116450825388,-1.873301255235192,5.582914533668943,1.5509492288598572,2.1614757505786617,315.89864866417315,8.932875131431276,7.27350269189626,7.27350269189626,6.449489742783179,4.321367205045919,4.321367205045919,2.857050807568879,2.857050807568879,1.836253271292093,1.836253271292093,1.2096390384386817,1.2096390384386817,-1.7599999999999991,1589.7182302135147,7.866895638429664,3.7642110484220974,2.089799938442597,78.03835950916904,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,11.374772549367124,0.0,0.0,11.374772549367124,0.0,0.0,0.0,0.0,5.316788604006331,60.6636706846161,0.0,5.316788604006331,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,11.374772549367124,0.0,0.0,60.6636706846161,5.316788604006331,0.0,0.0,0.0,0.0,3.303888888888889,2.238333333333334,0.0,20.29111111111111,0.0,0.0,0.0,0.0,13,1,1,0,0,0,2,0,2,1,1,1,2,0,0,0,2,3.430200000000001,56.16670000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(C=O)cc1,0.0,10.287636999244144,0.5376870748299319,10.287636999244144,0.5376870748299319,0.5890553243743855,148.20499999999998,136.10899999999998,148.088815004,58,0,0.1495483659884389,-0.2978964088451518,0.2978964088451518,0.1495483659884389,1.181818181818182,1.7272727272727273,2.090909090909091,16.128922357995492,10.023117403135563,1.9640598880003863,-2.028407052503894,2.130107436112014,-1.867070620167938,5.741135737284857,0.1118318545343109,2.90982279990154,233.5546192881468,8.267584713501616,6.872349905601619,6.872349905601619,5.236382105218447,3.789120273010312,3.789120273010312,2.939218335243676,2.939218335243676,1.73921645574079,1.73921645574079,0.9594788901624516,0.9594788901624516,-1.11,335.4793897870248,7.991112234580385,3.3308105585183703,1.9034909190792928,67.05269367712715,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,38.112942673227685,11.48135753785839,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.76538044554264,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,35.68682061300845,24.26546827384644,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.917906046161393,11.849612014826551,5.563451491696996,0.0,24.26546827384644,13.847474399381248,0.0,0.0,0.0,10.287636999244144,0.0,2.018518518518519,0.5376870748299319,7.687962962962963,0.8651851851851853,4.269675925925926,0.0,0.3,11,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.6225000000000014,45.91850000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1ccc(O)cc1,0.0,8.85218820861678,0.3400000000000003,8.85218820861678,0.3400000000000003,0.6032549150365024,122.16699999999996,112.08699999999996,122.07316494,48,0,0.1150948373492234,-0.5079666452633226,0.5079666452633226,0.1150948373492234,1.2222222222222223,1.7777777777777777,2.2222222222222223,16.254630464687043,10.15984044232367,1.860737187244113,-1.9318980097436185,2.0856696051363484,-1.7493221262795473,5.250177130954704,0.4748659922310279,2.881555877646136,176.26405299160075,6.69023444431199,5.463721453445009,5.463721453445009,4.325698502695489,3.105634174575719,3.105634174575719,2.0200005708042985,2.0200005708042985,1.3445885954857826,1.3445885954857826,0.7316501906842534,0.7316501906842534,-0.98,129.22533870330605,6.144688279301746,2.533930223385564,1.4567376919048354,54.95552110048619,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.056471336613843,24.117007251546223,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,0.0,29.82891976554344,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,12.48718869138762,24.26546827384644,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,6.4208216229260096,5.563451491696996,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.85218820861678,1.2572222222222225,0.3400000000000003,7.266203703703704,1.0280555555555555,2.089663643235072,0.0,0.25,9,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.9546,37.48480000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
